name_name,name_url,name_rank,name_rank_url,name_grade,name_grade_url
Monroe College - Bronx,https://www.niche.com/colleges/monroe-college---bronx/,478,https://www.niche.com/colleges/monroe-college---bronx/,B,https://www.niche.com/colleges/monroe-college---bronx/
University of the Pacific,https://www.niche.com/colleges/university-of-the-pacific/,479,https://www.niche.com/colleges/university-of-the-pacific/,B,https://www.niche.com/colleges/university-of-the-pacific/
Northern Kentucky University,https://www.niche.com/colleges/northern-kentucky-university/,480,https://www.niche.com/colleges/northern-kentucky-university/,B,https://www.niche.com/colleges/northern-kentucky-university/
Western Kentucky University,https://www.niche.com/colleges/western-kentucky-university/,481,https://www.niche.com/colleges/western-kentucky-university/,B,https://www.niche.com/colleges/western-kentucky-university/
University of South Carolina - Beaufort,https://www.niche.com/colleges/university-of-south-carolina---beaufort/,482,https://www.niche.com/colleges/university-of-south-carolina---beaufort/,B,https://www.niche.com/colleges/university-of-south-carolina---beaufort/
Eastern Mennonite University,https://www.niche.com/colleges/eastern-mennonite-university/,483,https://www.niche.com/colleges/eastern-mennonite-university/,B,https://www.niche.com/colleges/eastern-mennonite-university/
John Carroll University,https://www.niche.com/colleges/john-carroll-university/,484,https://www.niche.com/colleges/john-carroll-university/,B,https://www.niche.com/colleges/john-carroll-university/
Illinois College,https://www.niche.com/colleges/illinois-college/,485,https://www.niche.com/colleges/illinois-college/,B,https://www.niche.com/colleges/illinois-college/
Moody Bible Institute,https://www.niche.com/colleges/moody-bible-institute/,486,https://www.niche.com/colleges/moody-bible-institute/,B,https://www.niche.com/colleges/moody-bible-institute/
Villanova University,https://www.niche.com/colleges/villanova-university/,487,https://www.niche.com/colleges/villanova-university/,B,https://www.niche.com/colleges/villanova-university/
